"source_id","filename","quality_label","color_mode","damage_label_method","damage_label_list","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","confidence_scratch","confidence_crack","confidence_fold","confidence_dust","confidence_stain","confidence_mold","confidence_tear","confidence_missing_region","confidence_fading","confidence_color_cast","confidence_blur","confidence_noise","confidence_jpeg_artifact","confidence_uneven_exposure","evidence_scratch","evidence_crack","evidence_fold","evidence_dust","evidence_stain","evidence_mold","evidence_tear","evidence_missing_region","evidence_fading","evidence_color_cast","evidence_blur","evidence_noise","evidence_jpeg_artifact","evidence_uneven_exposure","texture_match_label_list","texture_match_scores","texture_match_files"
"digitaltmuseum_S-TEK_TEKA0013113","0048.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.6526","0.6397","0.8074","0.6407","0.8177","0.8900","0.8340","0.6955","0.9900","0.9900","0.9900","0.5176","0.9899","0.9882","0.0611","0.0571","0.0800","0.0637","0.1144","0.0840","0.1130","0.0758","0.0000","0.0000","0.3424","0.7570","0.3716","0.9826","","{""crack"": 0.0571, ""dust"": 0.0637, ""fold"": 0.08, ""missing_region"": 0.0758, ""mold"": 0.084, ""scratch"": 0.0611, ""stain"": 0.1144, ""tear"": 0.113}","{}"
"digitaltmuseum_S-TEK_TEKA0013114","0049.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.7924","0.8009","0.8704","0.7727","0.9152","0.9105","0.8955","0.8629","0.9900","0.9900","0.9826","0.8449","0.9900","0.9888","0.0306","0.0219","0.0592","0.0360","0.0749","0.0735","0.0891","0.0317","0.0170","0.0000","0.6167","0.6871","0.3222","1.0000","","{""crack"": 0.0219, ""dust"": 0.036, ""fold"": 0.0592, ""missing_region"": 0.0317, ""mold"": 0.0735, ""scratch"": 0.0306, ""stain"": 0.0749, ""tear"": 0.0891}","{}"
"digitaltmuseum_S-TEK_TEKA0013115","0050.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8138","0.8082","0.9018","0.8060","0.9277","0.9437","0.8818","0.8618","0.9900","0.9900","0.9898","0.7615","0.9900","0.7924","0.0247","0.0199","0.0450","0.0273","0.0667","0.0494","0.0954","0.0321","0.0745","0.0000","0.4729","0.7104","0.3451","0.7773","","{""crack"": 0.0199, ""dust"": 0.0273, ""fold"": 0.045, ""missing_region"": 0.0321, ""mold"": 0.0494, ""scratch"": 0.0247, ""stain"": 0.0667, ""tear"": 0.0954}","{}"
"digitaltmuseum_S-TEK_TEKA0013116","0051.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8240","0.8358","0.8507","0.8130","0.9111","0.9401","0.9304","0.8721","0.9900","0.9900","0.9880","0.6814","0.9900","0.7109","0.0217","0.0116","0.0665","0.0253","0.0773","0.0527","0.0683","0.0281","0.0902","0.0000","0.5616","0.7276","0.3481","0.7584","","{""crack"": 0.0116, ""dust"": 0.0253, ""fold"": 0.0665, ""missing_region"": 0.0281, ""mold"": 0.0527, ""scratch"": 0.0217, ""stain"": 0.0773, ""tear"": 0.0683}","{}"
"digitaltmuseum_S-TEK_TEKA0013137","0052.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8311","0.8295","0.9087","0.8216","0.9081","0.9210","0.9627","0.8577","0.9900","0.9900","0.9898","0.6899","0.9900","0.9883","0.0195","0.0136","0.0413","0.0228","0.0790","0.0671","0.0343","0.0336","0.0170","0.0000","0.4709","0.7259","0.3356","0.9858","","{""crack"": 0.0136, ""dust"": 0.0228, ""fold"": 0.0413, ""missing_region"": 0.0336, ""mold"": 0.0671, ""scratch"": 0.0195, ""stain"": 0.079, ""tear"": 0.0343}","{}"
"digitaltmuseum_S-TEK_TEKA0013138","0053.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8508","0.8570","0.9404","0.8702","0.9724","0.9682","0.9725","0.9002","0.9900","0.9900","0.9899","0.7492","0.9900","0.9888","0.0130","0.0044","0.0193","0.0062","0.0120","0.0169","0.0154","0.0154","0.0000","0.0000","0.4148","0.8067","0.3399","1.0000","","{""crack"": 0.0044, ""dust"": 0.0062, ""fold"": 0.0193, ""missing_region"": 0.0154, ""mold"": 0.0169, ""scratch"": 0.013, ""stain"": 0.012, ""tear"": 0.0154}","{}"
"digitaltmuseum_S-TEK_TEKA0013140","0054.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8057","0.8594","0.8865","0.8626","0.9569","0.9495","0.9417","0.8088","0.9900","0.9900","0.9900","0.9190","0.9899","0.9033","0.0270","0.0035","0.0524","0.0091","0.0390","0.0436","0.0590","0.0492","0.0641","0.0000","0.3183","0.8662","0.3962","0.8172","","{""crack"": 0.0035, ""dust"": 0.0091, ""fold"": 0.0524, ""missing_region"": 0.0492, ""mold"": 0.0436, ""scratch"": 0.027, ""stain"": 0.039, ""tear"": 0.059}","{}"
"digitaltmuseum_S-TEK_TEKA0013141","0055.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8272","0.8131","0.9005","0.8206","0.9247","0.9573","0.9641","0.8794","0.9900","0.9900","0.9900","0.9192","0.9898","0.9854","0.0207","0.0185","0.0457","0.0231","0.0688","0.0343","0.0321","0.0251","0.0588","0.0000","0.3191","0.8664","0.4261","0.9431","","{""crack"": 0.0185, ""dust"": 0.0231, ""fold"": 0.0457, ""missing_region"": 0.0251, ""mold"": 0.0343, ""scratch"": 0.0207, ""stain"": 0.0688, ""tear"": 0.0321}","{}"
"digitaltmuseum_S-TEK_TEKA0013142","0056.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8272","0.8528","0.9094","0.8392","0.9596","0.9529","0.9652","0.8913","0.9900","0.9900","0.9893","0.7144","0.9900","0.9879","0.0207","0.0059","0.0409","0.0173","0.0354","0.0398","0.0303","0.0198","0.0118","0.0000","0.5179","0.7209","0.3369","0.9760","","{""crack"": 0.0059, ""dust"": 0.0173, ""fold"": 0.0409, ""missing_region"": 0.0198, ""mold"": 0.0398, ""scratch"": 0.0207, ""stain"": 0.0354, ""tear"": 0.0303}","{}"
"digitaltmuseum_S-TEK_TEKA0013146","0057.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8559","0.8455","0.9307","0.8613","0.9606","0.9634","0.9698","0.8913","0.9900","0.9900","0.9818","0.5455","0.9900","0.9638","0.0112","0.0084","0.0271","0.0096","0.0339","0.0254","0.0214","0.0198","0.1059","0.0000","0.6208","0.7522","0.3598","0.8699","","{""crack"": 0.0084, ""dust"": 0.0096, ""fold"": 0.0271, ""missing_region"": 0.0198, ""mold"": 0.0254, ""scratch"": 0.0112, ""stain"": 0.0339, ""tear"": 0.0214}","{}"
"digitaltmuseum_S-TEK_TEKA0013196","0058.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7792","0.8229","0.7846","0.8049","0.8897","0.9233","0.7318","0.8577","0.9900","0.9900","0.9892","0.9277","0.9900","0.5469","0.0340","0.0156","0.0861","0.0276","0.0883","0.0656","0.1395","0.0336","0.1948","0.0000","0.5240","0.6479","0.3594","0.7120","","{""crack"": 0.0156, ""dust"": 0.0276, ""fold"": 0.0861, ""missing_region"": 0.0336, ""mold"": 0.0656, ""scratch"": 0.034, ""stain"": 0.0883, ""tear"": 0.1395}","{}"
"digitaltmuseum_S-TEK_TEKA0013197","0059.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8514","0.8288","0.9396","0.8533","0.9712","0.9713","0.9677","0.8995","0.9900","0.9900","0.9887","0.8266","0.9900","0.9819","0.0128","0.0138","0.0200","0.0125","0.0149","0.0104","0.0256","0.0158","0.0000","0.0000","0.5451","0.8270","0.3311","0.9195","","{""crack"": 0.0138, ""dust"": 0.0125, ""fold"": 0.02, ""missing_region"": 0.0158, ""mold"": 0.0104, ""scratch"": 0.0128, ""stain"": 0.0149, ""tear"": 0.0256}","{}"
"digitaltmuseum_S-TEK_TEKA0013198","0060.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8236","0.8564","0.9175","0.8467","0.9424","0.9427","0.9548","0.8566","0.9900","0.9900","0.9900","0.7705","0.9900","0.9866","0.0218","0.0046","0.0361","0.0148","0.0548","0.0504","0.0453","0.0340","0.0000","0.0000","0.3555","0.8118","0.3440","0.9558","","{""crack"": 0.0046, ""dust"": 0.0148, ""fold"": 0.0361, ""missing_region"": 0.034, ""mold"": 0.0504, ""scratch"": 0.0218, ""stain"": 0.0548, ""tear"": 0.0453}","{}"
"digitaltmuseum_S-TEK_TEKA0013199","0061.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8497","0.8162","0.9213","0.8464","0.9570","0.9536","0.9541","0.8751","0.9900","0.9900","0.9899","0.5822","0.9900","0.7782","0.0134","0.0176","0.0337","0.0149","0.0389","0.0390","0.0461","0.0269","0.2105","0.0000","0.4235","0.7741","0.3296","0.6663","","{""crack"": 0.0176, ""dust"": 0.0149, ""fold"": 0.0337, ""missing_region"": 0.0269, ""mold"": 0.039, ""scratch"": 0.0134, ""stain"": 0.0389, ""tear"": 0.0461}","{}"
"digitaltmuseum_S-TEK_TEKA0016200","0062.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8308","0.8272","0.9247","0.8461","0.9594","0.9639","0.9693","0.8954","0.9900","0.9900","0.9900","0.9186","0.9898","0.9028","0.0196","0.0143","0.0314","0.0150","0.0357","0.0247","0.0225","0.0178","0.0000","0.0000","0.3184","0.8660","0.4150","0.6231","","{""crack"": 0.0143, ""dust"": 0.015, ""fold"": 0.0314, ""missing_region"": 0.0178, ""mold"": 0.0247, ""scratch"": 0.0196, ""stain"": 0.0357, ""tear"": 0.0225}","{}"
"digitaltmuseum_S-TEK_TEKA0114212","0063.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.7566","0.8453","0.8419","0.8383","0.9241","0.8626","0.9307","0.7698","0.9900","0.9900","0.9900","0.8442","0.9899","0.8504","0.0395","0.0085","0.0695","0.0176","0.0692","0.0954","0.0681","0.0594","0.0000","0.0000","0.3184","0.6873","0.4063","0.7948","","{""crack"": 0.0085, ""dust"": 0.0176, ""fold"": 0.0695, ""missing_region"": 0.0594, ""mold"": 0.0954, ""scratch"": 0.0395, ""stain"": 0.0692, ""tear"": 0.0681}","{}"
"digitaltmuseum_S-TEK_TEKA0114213","0064.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8508","0.8505","0.9408","0.8092","0.9360","0.9376","0.9126","0.8171","0.9900","0.9900","0.9900","0.6537","0.9893","0.7865","0.0130","0.0067","0.0189","0.0264","0.0604","0.0549","0.0800","0.0468","0.0000","0.0000","0.3183","0.7871","0.4791","0.7758","","{""crack"": 0.0067, ""dust"": 0.0264, ""fold"": 0.0189, ""missing_region"": 0.0468, ""mold"": 0.0549, ""scratch"": 0.013, ""stain"": 0.0604, ""tear"": 0.08}","{}"
"digitaltmuseum_S-TEK_TEKA0114254","0065.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","scratch|dust|missing_region|noise|uneven_exposure","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0.7396","0.5477","0.6754","0.7181","0.7872","0.8382","0.7977","0.5735","0.9900","0.9900","0.9900","0.9157","0.9896","0.9885","0.1325","0.0734","0.1102","0.1282","0.1228","0.1039","0.1236","0.1236","0.0000","0.0000","0.3182","0.8642","0.4520","0.9912","dust|missing_region|scratch","{""crack"": 0.0734, ""dust"": 0.1282, ""fold"": 0.1102, ""missing_region"": 0.1236, ""mold"": 0.1039, ""scratch"": 0.1325, ""stain"": 0.1228, ""tear"": 0.1236}","{""dust"": [""019.jpg"", ""086.jpg"", ""212.jpg""], ""missing_region"": [""170.jpg"", ""201.jpg"", ""051.jpg""], ""scratch"": [""209.jpg"", ""093.jpg"", ""009.jpg""]}"
"digitaltmuseum_S-TEK_TEKA0114272","0066.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7897","0.7488","0.8615","0.7787","0.9025","0.9087","0.8276","0.8342","0.9900","0.9900","0.9879","0.6628","0.9900","0.9888","0.0313","0.0349","0.0626","0.0345","0.0820","0.0745","0.1150","0.0416","0.2941","0.0000","0.5637","0.7312","0.3369","0.4417","","{""crack"": 0.0349, ""dust"": 0.0345, ""fold"": 0.0626, ""missing_region"": 0.0416, ""mold"": 0.0745, ""scratch"": 0.0313, ""stain"": 0.082, ""tear"": 0.115}","{}"
"digitaltmuseum_S-TEK_TEKA0114273","0067.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","scratch|crack|fold|dust|stain|blur","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0.8418","0.8315","0.9046","0.7379","0.9302","0.6635","0.6852","0.5382","0.9900","0.9900","0.7503","0.9804","0.9900","0.6585","0.1598","0.1501","0.2393","0.1325","0.2927","0.1457","0.1492","0.1045","0.2314","0.0000","0.8670","0.5679","0.2870","0.6920","crack|dust|fold|scratch|stain","{""crack"": 0.1501, ""dust"": 0.1325, ""fold"": 0.2393, ""missing_region"": 0.1045, ""mold"": 0.1457, ""scratch"": 0.1598, ""stain"": 0.2927, ""tear"": 0.1492}","{""crack"": [""135.jpg"", ""240.jpg"", ""109.jpg""], ""dust"": [""168.jpg"", ""015.jpg"", ""213.jpg""], ""fold"": [""105.jpg"", ""059.jpg"", ""131.jpg""], ""scratch"": [""072.jpg"", ""053.jpg"", ""127.jpg""], ""stain"": [""038.jpg"", ""200.jpg"", ""249.jpg""]}"
"digitaltmuseum_S-TEK_TEKA0114274","0068.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.6867","0.7258","0.8748","0.7234","0.9220","0.9299","0.9576","0.8541","0.9900","0.9900","0.9900","0.8627","0.9899","0.7350","0.0545","0.0400","0.0574","0.0473","0.0706","0.0609","0.0417","0.0349","0.0275","0.0000","0.3797","0.8393","0.3840","0.6765","","{""crack"": 0.04, ""dust"": 0.0473, ""fold"": 0.0574, ""missing_region"": 0.0349, ""mold"": 0.0609, ""scratch"": 0.0545, ""stain"": 0.0706, ""tear"": 0.0417}","{}"
"digitaltmuseum_S-TEK_TEKA0114275","0069.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","missing_region","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0.7404","0.7683","0.7815","0.7448","0.9150","0.9504","0.8220","0.5334","0.9900","0.9900","0.5759","0.9536","0.9900","0.7653","0.0432","0.0303","0.0869","0.0426","0.0750","0.0426","0.1167","0.1167","0.1216","0.0000","0.8070","0.6243","0.2941","0.6695","missing_region","{""crack"": 0.0303, ""dust"": 0.0426, ""fold"": 0.0869, ""missing_region"": 0.1167, ""mold"": 0.0426, ""scratch"": 0.0432, ""stain"": 0.075, ""tear"": 0.1167}","{""missing_region"": [""170.jpg"", ""201.jpg"", ""051.jpg""]}"
"digitaltmuseum_S-TEK_TEKA0114625","0070.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.7950","0.8519","0.8623","0.8192","0.8673","0.8561","0.8608","0.7926","0.9900","0.9900","0.9900","0.6459","0.9899","0.9891","0.0299","0.0062","0.0623","0.0235","0.0978","0.0978","0.1038","0.0536","0.1529","0.0000","0.3310","0.7856","0.3709","0.4294","","{""crack"": 0.0062, ""dust"": 0.0235, ""fold"": 0.0623, ""missing_region"": 0.0536, ""mold"": 0.0978, ""scratch"": 0.0299, ""stain"": 0.0978, ""tear"": 0.1038}","{}"
"digitaltmuseum_S-TEK_TEKA0123982","0071.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8747","0.8658","0.9524","0.8811","0.9737","0.9720","0.9730","0.9028","0.9900","0.9900","0.9900","0.9129","0.9900","0.9431","0.0040","0.0011","0.0072","0.0017","0.0089","0.0088","0.0141","0.0141","0.0000","0.0000","0.3182","0.8625","0.3659","0.8446","","{""crack"": 0.0011, ""dust"": 0.0017, ""fold"": 0.0072, ""missing_region"": 0.0141, ""mold"": 0.0088, ""scratch"": 0.004, ""stain"": 0.0089, ""tear"": 0.0141}","{}"
"digitaltmuseum_S-TEK_TEKA0123985","0072.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8737","0.8679","0.9513","0.8804","0.9666","0.9697","0.9575","0.9087","0.9900","0.9900","0.9900","0.9156","0.9840","0.6110","0.0044","0.0003","0.0084","0.0020","0.0241","0.0140","0.0418","0.0109","0.0000","0.0000","0.3182","0.8641","0.5681","0.7392","","{""crack"": 0.0003, ""dust"": 0.002, ""fold"": 0.0084, ""missing_region"": 0.0109, ""mold"": 0.014, ""scratch"": 0.0044, ""stain"": 0.0241, ""tear"": 0.0418}","{}"
"digitaltmuseum_S-TEK_TEKA0123986","0073.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8702","0.8679","0.9555","0.8794","0.9679","0.9717","0.9671","0.8751","0.9900","0.9900","0.9900","0.9166","0.9852","0.9858","0.0058","0.0003","0.0034","0.0024","0.0217","0.0095","0.0269","0.0269","0.1895","0.0000","0.3182","0.8648","0.5589","0.4928","","{""crack"": 0.0003, ""dust"": 0.0024, ""fold"": 0.0034, ""missing_region"": 0.0269, ""mold"": 0.0095, ""scratch"": 0.0058, ""stain"": 0.0217, ""tear"": 0.0269}","{}"
"digitaltmuseum_S-TEK_TEKA0123987","0074.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8210","0.8414","0.8746","0.7991","0.9170","0.8833","0.8720","0.8572","0.9900","0.9900","0.9900","0.9452","0.9899","0.9888","0.0226","0.0098","0.0575","0.0292","0.0738","0.0870","0.0995","0.0338","0.0000","0.0000","0.3282","0.6334","0.3729","1.0000","","{""crack"": 0.0098, ""dust"": 0.0292, ""fold"": 0.0575, ""missing_region"": 0.0338, ""mold"": 0.087, ""scratch"": 0.0226, ""stain"": 0.0738, ""tear"": 0.0995}","{}"
"digitaltmuseum_S-TEK_TEKA0123989","0075.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8841","0.8687","0.9582","0.8849","0.9768","0.9754","0.9777","0.9255","0.9900","0.9900","0.9900","0.9182","0.9898","0.9805","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0005","0.0005","0.0000","0.0000","0.3182","0.8657","0.4300","0.9129","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0005, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0005}","{}"
"digitaltmuseum_S-TEK_TEKA0123991","0076.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.7792","0.7882","0.8787","0.7912","0.8784","0.9351","0.9095","0.8255","0.9900","0.9900","0.9900","0.7136","0.9896","0.9884","0.0340","0.0253","0.0558","0.0313","0.0933","0.0569","0.0818","0.0443","0.2837","0.0000","0.3182","0.7989","0.4520","0.4517","","{""crack"": 0.0253, ""dust"": 0.0313, ""fold"": 0.0558, ""missing_region"": 0.0443, ""mold"": 0.0569, ""scratch"": 0.034, ""stain"": 0.0933, ""tear"": 0.0818}","{}"
"digitaltmuseum_S-TEK_TEKA0123997","0077.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8349","0.8666","0.9186","0.8736","0.9424","0.9616","0.9467","0.8893","0.9900","0.9900","0.9900","0.9193","0.9809","0.8661","0.0183","0.0008","0.0354","0.0048","0.0548","0.0283","0.0543","0.0207","0.0000","0.0000","0.3182","0.8664","0.5854","0.8005","","{""crack"": 0.0008, ""dust"": 0.0048, ""fold"": 0.0354, ""missing_region"": 0.0207, ""mold"": 0.0283, ""scratch"": 0.0183, ""stain"": 0.0548, ""tear"": 0.0543}","{}"
"digitaltmuseum_S-TEK_TEKA0123998","0078.png","existing_damage","black_white","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8511","0.8669","0.9406","0.8766","0.9663","0.9658","0.9671","0.9110","0.9900","0.9900","0.9900","0.9196","0.9801","0.9888","0.0129","0.0007","0.0191","0.0036","0.0247","0.0214","0.0269","0.0096","0.0000","0.0000","0.3182","0.8666","0.5890","1.0000","","{""crack"": 0.0007, ""dust"": 0.0036, ""fold"": 0.0191, ""missing_region"": 0.0096, ""mold"": 0.0214, ""scratch"": 0.0129, ""stain"": 0.0247, ""tear"": 0.0269}","{}"
"digitaltmuseum_S-TEK_TEKA0227914","0079.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7973","0.7796","0.8709","0.7961","0.9384","0.9540","0.8559","0.8647","0.9892","0.9900","0.9277","0.9648","0.9900","0.9898","0.0293","0.0275","0.0590","0.0300","0.0584","0.0385","0.1056","0.0310","0.4356","0.0676","0.7079","0.6086","0.3124","0.3677","","{""crack"": 0.0275, ""dust"": 0.03, ""fold"": 0.059, ""missing_region"": 0.031, ""mold"": 0.0385, ""scratch"": 0.0293, ""stain"": 0.0584, ""tear"": 0.1056}","{}"
