"dataset_seq","dataset_id","dataset_class","class_seq","source_id","original_filename","export_filename","export_path","source_sha256","width","height","content_type","color_mode","quality_label","split","dataset_kind","provider","source_url","license","rights_url","damage_label_list","damage_label_count","damage_label_method","texture_match_label_list","texture_match_scores","texture_match_files","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","export_sha256","file_size_bytes","actual_format"
"33","damaged_obvious_000025","damaged_obvious","25","cma_157680","0039.png","damaged_obvious_000025.png","dataset_images/damaged_obvious/damaged_obvious_000025.png","719084c1af38c4855f6726beef26a0289ad92f2d28b86e6e2c018ee06be92d7b","2560","2206","single_portrait","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/1995.179","CC0","https://www.clevelandart.org/open-access","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0051, ""dust"": 0.0135, ""fold"": 0.0344, ""missing_region"": 0.0334, ""mold"": 0.0478, ""scratch"": 0.0183, ""stain"": 0.0447, ""tear"": 0.0423}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","719084c1af38c4855f6726beef26a0289ad92f2d28b86e6e2c018ee06be92d7b","3995707","png"
"34","damaged_obvious_000026","damaged_obvious","26","cma_159071","0040.png","damaged_obvious_000026.png","dataset_images/damaged_obvious/damaged_obvious_000026.png","837e428cedf39d135cb945e56f1a1b9c44ea1742c9095301482cb210fc77914d","1855","2560","outdoor_scene","RGB","existing_damage","validation","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/1995.27","CC0","https://www.clevelandart.org/open-access","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0257, ""dust"": 0.0358, ""fold"": 0.0683, ""missing_region"": 0.0414, ""mold"": 0.0822, ""scratch"": 0.0351, ""stain"": 0.1544, ""tear"": 0.1233}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","837e428cedf39d135cb945e56f1a1b9c44ea1742c9095301482cb210fc77914d","3892026","png"
"35","clean_near_000009","clean_near","9","cma_159467","0041.png","clean_near_000009.png","dataset_images/clean_near/clean_near_000009.png","7187bd4dd3566b768c2e4c6ab1eecfec11652bef8fe56c03965b23b95e823cde","1901","2560","outdoor_scene","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/1996.242","CC0","https://www.clevelandart.org/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0149, ""dust"": 0.0365, ""fold"": 0.0866, ""missing_region"": 0.0512, ""mold"": 0.0912, ""scratch"": 0.031, ""stain"": 0.1121, ""tear"": 0.0998}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7187bd4dd3566b768c2e4c6ab1eecfec11652bef8fe56c03965b23b95e823cde","3990146","png"
"36","clean_near_000010","clean_near","10","cma_159470","0042.png","clean_near_000010.png","dataset_images/clean_near/clean_near_000010.png","8b6a6a99fb284835e199bc3e16bd3d725722eaabfca8dcb08a44e859457e5dbe","2008","2560","single_portrait","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/1996.245","CC0","https://www.clevelandart.org/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.02, ""dust"": 0.0278, ""fold"": 0.0456, ""missing_region"": 0.0352, ""mold"": 0.0574, ""scratch"": 0.0233, ""stain"": 0.0707, ""tear"": 0.0949}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8b6a6a99fb284835e199bc3e16bd3d725722eaabfca8dcb08a44e859457e5dbe","3387784","png"
"37","damaged_obvious_000027","damaged_obvious","27","cma_160087","0043.png","damaged_obvious_000027.png","dataset_images/damaged_obvious/damaged_obvious_000027.png","51254711848e3dcb99c4aa69c7fbc48d58c9398ace0c8a55738a7e36a10013c7","1895","2479","single_portrait","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/1997.56","CC0","https://www.clevelandart.org/open-access","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.008, ""dust"": 0.0169, ""fold"": 0.0207, ""missing_region"": 0.0225, ""mold"": 0.024, ""scratch"": 0.0149, ""stain"": 0.05, ""tear"": 0.0552}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","918b72ad1d071e359ff661b6829df256c145a8d6266c06216b0d7885a1a0d771","7944626","png"
"38","clean_near_000011","clean_near","11","cma_160778","0044.png","clean_near_000011.png","dataset_images/clean_near/clean_near_000011.png","30ee891aa80a52e81657e742138017bf2f8c1fbf7857a8c3b248bed2dc760d6d","1837","2560","single_portrait","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/1999.109","CC0","https://www.clevelandart.org/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0055, ""dust"": 0.0121, ""fold"": 0.0333, ""missing_region"": 0.0388, ""mold"": 0.0376, ""scratch"": 0.0166, ""stain"": 0.0332, ""tear"": 0.0388}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30ee891aa80a52e81657e742138017bf2f8c1fbf7857a8c3b248bed2dc760d6d","3894827","png"
"39","damaged_obvious_000028","damaged_obvious","28","cma_163453","0045.png","damaged_obvious_000028.png","dataset_images/damaged_obvious/damaged_obvious_000028.png","2173c743c97d2bd140a6cab9a9c01bbf8093c7da46d44504c502d945204eb6b3","1925","2560","architecture","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/2004.32","CC0","https://www.clevelandart.org/open-access","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0174, ""dust"": 0.0347, ""fold"": 0.0574, ""missing_region"": 0.0428, ""mold"": 0.11, ""scratch"": 0.0322, ""stain"": 0.1174, ""tear"": 0.095}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2173c743c97d2bd140a6cab9a9c01bbf8093c7da46d44504c502d945204eb6b3","3299210","png"
"40","damaged_obvious_000029","damaged_obvious","29","cma_680650","0046.png","damaged_obvious_000029.png","dataset_images/damaged_obvious/damaged_obvious_000029.png","c157b75f9bfdf52c4dacfb7a326e60ad0034beebc4df7d090a59433fc6b903d2","2560","1955","group_portrait","RGB","existing_damage","train","real_damaged","Cleveland Museum of Art","https://clevelandart.org/art/2024.80","CC0","https://www.clevelandart.org/open-access","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0249, ""dust"": 0.0229, ""fold"": 0.0492, ""missing_region"": 0.0241, ""mold"": 0.03, ""scratch"": 0.0246, ""stain"": 0.0428, ""tear"": 0.0503}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","c157b75f9bfdf52c4dacfb7a326e60ad0034beebc4df7d090a59433fc6b903d2","3716015","png"
"41","damaged_obvious_000030","damaged_obvious","30","digitaltmuseum_S-UM_ED05974","0047.png","damaged_obvious_000030.png","dataset_images/damaged_obvious/damaged_obvious_000030.png","85d4f5d4da1ce005ee9fb3be0cff0233a4e9b87df7f39e96981da15c35b0b510","1601","2048","indoor_scene","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-UM/ED05974","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0006, ""dust"": 0.003, ""fold"": 0.0229, ""missing_region"": 0.015, ""mold"": 0.0212, ""scratch"": 0.0124, ""stain"": 0.0437, ""tear"": 0.0355}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","85d4f5d4da1ce005ee9fb3be0cff0233a4e9b87df7f39e96981da15c35b0b510","2397037","png"
"42","damaged_obvious_000031","damaged_obvious","31","digitaltmuseum_S-TEK_TEKA0013113","0048.png","damaged_obvious_000031.png","dataset_images/damaged_obvious/damaged_obvious_000031.png","8c5d95c5cbe37df72cca4a63e0d6a11c60875f22d6cafc3d80fc591811a99e9e","2048","1537","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013113","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0571, ""dust"": 0.0637, ""fold"": 0.08, ""missing_region"": 0.0758, ""mold"": 0.084, ""scratch"": 0.0611, ""stain"": 0.1144, ""tear"": 0.113}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8c5d95c5cbe37df72cca4a63e0d6a11c60875f22d6cafc3d80fc591811a99e9e","1378464","png"
"43","damaged_obvious_000032","damaged_obvious","32","digitaltmuseum_S-TEK_TEKA0013114","0049.png","damaged_obvious_000032.png","dataset_images/damaged_obvious/damaged_obvious_000032.png","e8cdc90c8b7ecfcce72f249af2aed81e5ad07b4a08342622c112a4a0e61543c0","2048","1545","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013114","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0219, ""dust"": 0.036, ""fold"": 0.0592, ""missing_region"": 0.0317, ""mold"": 0.0735, ""scratch"": 0.0306, ""stain"": 0.0749, ""tear"": 0.0891}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","e8cdc90c8b7ecfcce72f249af2aed81e5ad07b4a08342622c112a4a0e61543c0","940655","png"
"44","damaged_obvious_000033","damaged_obvious","33","digitaltmuseum_S-TEK_TEKA0013115","0050.png","damaged_obvious_000033.png","dataset_images/damaged_obvious/damaged_obvious_000033.png","4d742b7908a7881034ee47ccd879a94b91c4aad96e7e08b804ff41708084cb44","2048","1549","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013115","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0199, ""dust"": 0.0273, ""fold"": 0.045, ""missing_region"": 0.0321, ""mold"": 0.0494, ""scratch"": 0.0247, ""stain"": 0.0667, ""tear"": 0.0954}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4d742b7908a7881034ee47ccd879a94b91c4aad96e7e08b804ff41708084cb44","1047113","png"
"45","damaged_obvious_000034","damaged_obvious","34","digitaltmuseum_S-TEK_TEKA0013116","0051.png","damaged_obvious_000034.png","dataset_images/damaged_obvious/damaged_obvious_000034.png","1ba3d3288f12fd0e897cc8242e116082b0be2f47849504dbc0e59b7301576213","2048","1540","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013116","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0116, ""dust"": 0.0253, ""fold"": 0.0665, ""missing_region"": 0.0281, ""mold"": 0.0527, ""scratch"": 0.0217, ""stain"": 0.0773, ""tear"": 0.0683}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1ba3d3288f12fd0e897cc8242e116082b0be2f47849504dbc0e59b7301576213","1036641","png"
"46","damaged_obvious_000035","damaged_obvious","35","digitaltmuseum_S-TEK_TEKA0013137","0052.png","damaged_obvious_000035.png","dataset_images/damaged_obvious/damaged_obvious_000035.png","52e18598fe85b00933d4e8249678a27e8772d1fb45f99987a26a8c336706386a","2048","1550","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013137","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0136, ""dust"": 0.0228, ""fold"": 0.0413, ""missing_region"": 0.0336, ""mold"": 0.0671, ""scratch"": 0.0195, ""stain"": 0.079, ""tear"": 0.0343}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","52e18598fe85b00933d4e8249678a27e8772d1fb45f99987a26a8c336706386a","883559","png"
"47","damaged_obvious_000036","damaged_obvious","36","digitaltmuseum_S-TEK_TEKA0013138","0053.png","damaged_obvious_000036.png","dataset_images/damaged_obvious/damaged_obvious_000036.png","6cfa2dc379ede0d192d33f18808b35755800074110359ca31ee11fbdb558dd7e","2048","1551","other","RGB","existing_damage","validation","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013138","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0044, ""dust"": 0.0062, ""fold"": 0.0193, ""missing_region"": 0.0154, ""mold"": 0.0169, ""scratch"": 0.013, ""stain"": 0.012, ""tear"": 0.0154}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","6cfa2dc379ede0d192d33f18808b35755800074110359ca31ee11fbdb558dd7e","931724","png"
"48","damaged_obvious_000037","damaged_obvious","37","digitaltmuseum_S-TEK_TEKA0013140","0054.png","damaged_obvious_000037.png","dataset_images/damaged_obvious/damaged_obvious_000037.png","91a9b1ee5d76d1daf4250f7c754a813e7275393ad6303d7279f1227baaa16f8f","2048","1542","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013140","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0035, ""dust"": 0.0091, ""fold"": 0.0524, ""missing_region"": 0.0492, ""mold"": 0.0436, ""scratch"": 0.027, ""stain"": 0.039, ""tear"": 0.059}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","91a9b1ee5d76d1daf4250f7c754a813e7275393ad6303d7279f1227baaa16f8f","976486","png"
"49","damaged_obvious_000038","damaged_obvious","38","digitaltmuseum_S-TEK_TEKA0013141","0055.png","damaged_obvious_000038.png","dataset_images/damaged_obvious/damaged_obvious_000038.png","0d70e8ff7ba826c05537b421f9dbaf58be5d9f3245e84f1b01994a6a38cef5df","1543","2048","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013141","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0185, ""dust"": 0.0231, ""fold"": 0.0457, ""missing_region"": 0.0251, ""mold"": 0.0343, ""scratch"": 0.0207, ""stain"": 0.0688, ""tear"": 0.0321}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0d70e8ff7ba826c05537b421f9dbaf58be5d9f3245e84f1b01994a6a38cef5df","1180826","png"
"50","damaged_obvious_000039","damaged_obvious","39","digitaltmuseum_S-TEK_TEKA0013142","0056.png","damaged_obvious_000039.png","dataset_images/damaged_obvious/damaged_obvious_000039.png","e8de32222059fb30101ed90cd2c2d22e1bdef09d3480891a8dc2f62a13096059","2048","1509","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013142","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0059, ""dust"": 0.0173, ""fold"": 0.0409, ""missing_region"": 0.0198, ""mold"": 0.0398, ""scratch"": 0.0207, ""stain"": 0.0354, ""tear"": 0.0303}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","e8de32222059fb30101ed90cd2c2d22e1bdef09d3480891a8dc2f62a13096059","901266","png"
"51","damaged_obvious_000040","damaged_obvious","40","digitaltmuseum_S-TEK_TEKA0013146","0057.png","damaged_obvious_000040.png","dataset_images/damaged_obvious/damaged_obvious_000040.png","36049fa92dcfd8abb836ecac5e07a1b62de293c8f5962ab8c9ce1018b609fe39","1540","2048","other","RGB","existing_damage","test","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013146","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0084, ""dust"": 0.0096, ""fold"": 0.0271, ""missing_region"": 0.0198, ""mold"": 0.0254, ""scratch"": 0.0112, ""stain"": 0.0339, ""tear"": 0.0214}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","36049fa92dcfd8abb836ecac5e07a1b62de293c8f5962ab8c9ce1018b609fe39","683105","png"
"52","clean_near_000012","clean_near","12","digitaltmuseum_S-TEK_TEKA0013196","0058.png","clean_near_000012.png","dataset_images/clean_near/clean_near_000012.png","a9a939b2d2c9517c579a2d93925415519727a959a43de054876a6606cb2c6662","2048","1549","other","RGB","existing_damage","test","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013196","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0156, ""dust"": 0.0276, ""fold"": 0.0861, ""missing_region"": 0.0336, ""mold"": 0.0656, ""scratch"": 0.034, ""stain"": 0.0883, ""tear"": 0.1395}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","a9a939b2d2c9517c579a2d93925415519727a959a43de054876a6606cb2c6662","1398754","png"
"53","damaged_obvious_000041","damaged_obvious","41","digitaltmuseum_S-TEK_TEKA0013197","0059.png","damaged_obvious_000041.png","dataset_images/damaged_obvious/damaged_obvious_000041.png","82b5aa5562618ce049919d25d5b5108a358b3607b106162f791ec8d21f2cd5f1","2048","1558","other","RGB","existing_damage","validation","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013197","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0138, ""dust"": 0.0125, ""fold"": 0.02, ""missing_region"": 0.0158, ""mold"": 0.0104, ""scratch"": 0.0128, ""stain"": 0.0149, ""tear"": 0.0256}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","82b5aa5562618ce049919d25d5b5108a358b3607b106162f791ec8d21f2cd5f1","705791","png"
"54","damaged_obvious_000042","damaged_obvious","42","digitaltmuseum_S-TEK_TEKA0013198","0060.png","damaged_obvious_000042.png","dataset_images/damaged_obvious/damaged_obvious_000042.png","987da0c05a197a1ca5622ea71848229ae7a9a64bd408503befed036c261bbeab","2048","1538","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013198","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0046, ""dust"": 0.0148, ""fold"": 0.0361, ""missing_region"": 0.034, ""mold"": 0.0504, ""scratch"": 0.0218, ""stain"": 0.0548, ""tear"": 0.0453}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","987da0c05a197a1ca5622ea71848229ae7a9a64bd408503befed036c261bbeab","857955","png"
"55","damaged_obvious_000043","damaged_obvious","43","digitaltmuseum_S-TEK_TEKA0013199","0061.png","damaged_obvious_000043.png","dataset_images/damaged_obvious/damaged_obvious_000043.png","bc212fd8e4d33c9cb91de1c97037a24c0f4fddd9facb571039138a5a3984f54d","2048","1545","other","RGB","existing_damage","train","real_damaged","DigitaltMuseum","https://digitaltmuseum.org/S-TEK/TEKA0013199","Public Domain","https://creativecommons.org/publicdomain/mark/1.0/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0176, ""dust"": 0.0149, ""fold"": 0.0337, ""missing_region"": 0.0269, ""mold"": 0.039, ""scratch"": 0.0134, ""stain"": 0.0389, ""tear"": 0.0461}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","bc212fd8e4d33c9cb91de1c97037a24c0f4fddd9facb571039138a5a3984f54d","846403","png"
